n,m,F,phy_mob_a,beta_p,soc_mob_a,beta_s,r,s,tolerance,q,theta,init_random_prob,radius,noise_rate,num_joint_activities,pool_multiplier,run,time,avg_path_length,dia,avg_degree,cluster_coeff,corr_soc_phy,corr_soc_cul,corr_phy_cul,num_cultures,size_culture,overall_diversity,ass,num_components,largest_component,within_component_diversity,between_component_diversity,component_diversity_ratio,num_communities,largest_community,within_community_diversity,between_community_diversity,community_diversity_ratio,social_clustering,social_closeness,physical_closeness,overall_closeness,physicalStability,socialStability,culturalStability,num_culture_components,num_regions,max_region_size,num_cooperators,num_defectors,num_strategy_regions,max_strategy_region_size,avg_num_players,avg_num_cooperators,avg_did_cooperate,avg_cooperators_over_players,avg_did_cooperate_over_cooperators,avg_payoff,avg_defector_payoff,avg_cooperator_payoff,avg_mpcr,avg_pool_multiplier
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,40000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.47159,0.312289,0.312148,0.133656,nan,0.0103572,5.75869e-05,0.0102996,0.6,2.08295
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,50000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.47745,0.311795,0.311682,0.133449,nan,0.0103403,4.60464e-05,0.0102943,0.6,2.08647
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,60000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.48126,0.311454,0.31136,0.133314,nan,0.0103187,3.83573e-05,0.0102803,0.6,2.08876
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,70000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.48435,0.311233,0.311152,0.133221,nan,0.0103067,3.28691e-05,0.0102739,0.6,2.09061
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,80000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.48651,0.311042,0.310972,0.133143,nan,0.0102924,2.87558e-05,0.0102637,0.6,2.09191
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,90000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.48812,0.310964,0.310901,0.13311,nan,0.0102909,2.55567e-05,0.0102653,0.6,2.09287
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,25,100000000,nan,nan,nan,nan,nan,nan,nan,0.5077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7481,0.0096,2705,7295,0.1201,0.7092,3.48958,0.31086,0.310804,0.133066,nan,0.0102825,2.29983e-05,0.0102596,0.6,2.09375
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5087,4913,0.1333,0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,10000000,nan,nan,nan,nan,nan,nan,nan,0.9894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9953,0.0003,0,10000,0.0001,1.0,4.04869,0.00309583,0.00127276,0.00104329,nan,0.000111923,0.000345329,-0.000233406,0.6,2.42922
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,20000000,nan,nan,nan,nan,nan,nan,nan,0.9882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9945,0.0003,0,10000,0.0001,1.0,4.06075,0.00154654,0.000635812,0.00052118,nan,5.59114e-05,0.00017251,-0.000116599,0.6,2.43645
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,30000000,nan,nan,nan,nan,nan,nan,nan,0.9896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9973,0.0003,0,10000,0.0001,1.0,4.06543,0.0010307,0.000423743,0.000347345,nan,3.72627e-05,0.000114971,-7.77085e-05,0.6,2.43926
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,40000000,nan,nan,nan,nan,nan,nan,nan,0.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9965,0.0002,0,10000,0.0001,1.0,4.06658,0.000772945,0.000317774,0.000260481,nan,2.7944e-05,8.62192e-05,-5.82752e-05,0.6,2.43995
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,50000000,nan,nan,nan,nan,nan,nan,nan,0.9902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9953,0.0003,0,10000,0.0001,1.0,4.06686,0.000618321,0.000254204,0.000208373,nan,2.23539e-05,6.89714e-05,-4.66175e-05,0.6,2.44012
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,60000000,nan,nan,nan,nan,nan,nan,nan,0.9873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.995,0.0005,0,10000,0.0001,1.0,4.06769,0.000515239,0.000211825,0.000173635,nan,1.86272e-05,5.7473e-05,-3.88457e-05,0.6,2.44062
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,70000000,nan,nan,nan,nan,nan,nan,nan,0.9875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9947,0.0003,0,10000,0.0001,1.0,4.06829,0.000441617,0.000181558,0.000148824,nan,1.59656e-05,4.92608e-05,-3.32952e-05,0.6,2.44098
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,80000000,nan,nan,nan,nan,nan,nan,nan,0.9881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9953,0.0002,0,10000,0.0001,1.0,4.06831,0.000386408,0.00015886,0.000130219,nan,1.39697e-05,4.31024e-05,-2.91327e-05,0.6,2.44099
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,90000000,nan,nan,nan,nan,nan,nan,nan,0.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9951,0.0003,0,10000,0.0001,1.0,4.06843,0.000343471,0.000141208,0.000115749,nan,1.24174e-05,3.83129e-05,-2.58955e-05,0.6,2.44106
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,25,100000000,nan,nan,nan,nan,nan,nan,nan,0.9851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9938,0.0003,0,10000,0.0001,1.0,4.06858,0.000309119,0.000127085,0.000104173,nan,1.11755e-05,3.44811e-05,-2.33056e-05,0.6,2.44115
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,0,nan,nan,nan,nan,nan,nan,nan,0.9999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5031,4969,0.1377,0.0185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,10000000,nan,nan,nan,nan,nan,nan,nan,0.7444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9063,0.0011,0,10000,0.0001,1.0,6.32502,0.00190847,0.00118319,0.000753763,nan,5.52031e-05,0.000238215,-0.000183012,0.6,3.79501
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,20000000,nan,nan,nan,nan,nan,nan,nan,0.7223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8973,0.0021,0,10000,0.0001,1.0,6.58905,0.000951884,0.000590138,0.000375954,nan,2.75336e-05,0.000118814,-9.12809e-05,0.6,3.95343
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,30000000,nan,nan,nan,nan,nan,nan,nan,0.7189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9038,0.0017,0,10000,0.0001,1.0,6.69875,0.000634046,0.000393088,0.000250421,nan,1.834e-05,7.91418e-05,-6.08018e-05,0.6,4.01925
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,40000000,nan,nan,nan,nan,nan,nan,nan,0.7264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9046,0.002,0,10000,0.0001,1.0,6.74651,0.000475333,0.000294691,0.000187736,nan,1.37492e-05,5.93312e-05,-4.5582e-05,0.6,4.0479
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,50000000,nan,nan,nan,nan,nan,nan,nan,0.7193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9029,0.0008,0,10000,0.0001,1.0,6.77646,0.000380169,0.000235693,0.000150151,nan,1.09965e-05,4.74529e-05,-3.64563e-05,0.6,4.06587
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,60000000,nan,nan,nan,nan,nan,nan,nan,0.7229,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9048,0.0021,0,10000,0.0001,1.0,6.79931,0.000316752,0.000196376,0.000125104,nan,9.16217e-06,3.95371e-05,-3.03749e-05,0.6,4.07959
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,70000000,nan,nan,nan,nan,nan,nan,nan,0.6998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8941,0.0025,0,10000,0.0001,1.0,6.83003,0.00027146,0.000168296,0.000107215,nan,7.85207e-06,3.38837e-05,-2.60316e-05,0.6,4.09802
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,80000000,nan,nan,nan,nan,nan,nan,nan,0.697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8954,0.0011,0,10000,0.0001,1.0,6.85943,0.000237498,0.000147241,9.38015e-05,nan,6.86971e-06,2.96445e-05,-2.27748e-05,0.6,4.11566
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,90000000,nan,nan,nan,nan,nan,nan,nan,0.6864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8944,0.0014,0,10000,0.0001,1.0,6.88202,0.00021109,0.000130869,8.33716e-05,nan,6.10586e-06,2.63483e-05,-2.02425e-05,0.6,4.12921
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,26,100000000,nan,nan,nan,nan,nan,nan,nan,0.673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8824,0.0009,0,10000,0.0001,1.0,6.8988,0.000189966,0.000117773,7.50286e-05,nan,5.49485e-06,2.37117e-05,-1.82168e-05,0.6,4.13928
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,4988,5012,0.1411,0.0219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,10000000,nan,nan,nan,nan,nan,nan,nan,0.4778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8164,0.0021,0,10000,0.0001,1.0,7.05668,0.0067343,0.006075,0.0026421,nan,0.000421142,0.000313004,0.000108138,0.6,4.23401
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,20000000,nan,nan,nan,nan,nan,nan,nan,0.3353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7608,0.0034,0,10000,0.0001,1.0,7.69043,0.00334776,0.00302001,0.00131344,nan,0.000209358,0.000155601,5.37575e-05,0.6,4.61426
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,30000000,nan,nan,nan,nan,nan,nan,nan,0.2485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6966,0.0099,0,10000,0.0001,1.0,8.03118,0.00222748,0.0020094,0.000873918,nan,0.000139299,0.000103531,3.57683e-05,0.6,4.81871
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,40000000,nan,nan,nan,nan,nan,nan,nan,0.2416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7117,0.0062,0,10000,0.0001,1.0,8.26394,0.00166896,0.00150557,0.000654791,nan,0.000104371,7.75716e-05,2.67997e-05,0.6,4.95836
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,50000000,nan,nan,nan,nan,nan,nan,nan,0.2204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6643,0.0094,0,10000,0.0001,1.0,8.42121,0.00133437,0.00120373,0.00052352,nan,8.34473e-05,6.20203e-05,2.1427e-05,0.6,5.05272
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,60000000,nan,nan,nan,nan,nan,nan,nan,0.2104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6761,0.0045,0,10000,0.0001,1.0,8.5413,0.00111153,0.00100271,0.000436093,nan,6.95116e-05,5.16629e-05,1.78487e-05,0.6,5.12478
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,70000000,nan,nan,nan,nan,nan,nan,nan,0.2134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.675,0.0065,0,10000,0.0001,1.0,8.62679,0.000952468,0.00085922,0.000373687,nan,5.95643e-05,4.42698e-05,1.52945e-05,0.6,5.17607
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,80000000,nan,nan,nan,nan,nan,nan,nan,0.1774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6495,0.0207,0,10000,0.0001,1.0,8.70468,0.000833229,0.000751655,0.000326905,nan,5.21075e-05,3.87277e-05,1.33798e-05,0.6,5.22281
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,90000000,nan,nan,nan,nan,nan,nan,nan,0.1687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6446,0.0088,0,10000,0.0001,1.0,8.77314,0.000740522,0.000668024,0.000290533,nan,4.63099e-05,3.44188e-05,1.18911e-05,0.6,5.26389
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,26,100000000,nan,nan,nan,nan,nan,nan,nan,0.1282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.604,0.0086,0,10000,0.0001,1.0,8.85368,0.000666378,0.000601139,0.000261444,nan,4.16732e-05,3.09726e-05,1.07005e-05,0.6,5.31221
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,0,nan,nan,nan,nan,nan,nan,nan,0.9998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5000,5000,0.1452,0.0189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,10000000,nan,nan,nan,nan,nan,nan,nan,0.3915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7841,0.0024,0,10000,0.0001,1.0,7.25598,0.0052664,0.00464132,0.00210113,nan,0.000174571,0.000253087,-7.85162e-05,0.6,4.35359
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,20000000,nan,nan,nan,nan,nan,nan,nan,0.2263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6954,0.0066,0,10000,0.0001,1.0,7.95856,0.00262007,0.00230909,0.00104533,nan,8.68501e-05,0.000125912,-3.90623e-05,0.6,4.77513
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,30000000,nan,nan,nan,nan,nan,nan,nan,0.1387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6332,0.0053,0,10000,0.0001,1.0,8.36946,0.00174373,0.00153676,0.000695693,nan,5.78012e-05,8.37982e-05,-2.5997e-05,0.6,5.02167
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,40000000,nan,nan,nan,nan,nan,nan,nan,0.0896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5821,0.0138,0,10000,0.0001,1.0,8.66407,0.00130667,0.00115158,0.00052132,nan,4.33135e-05,6.27945e-05,-1.9481e-05,0.6,5.19844
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,50000000,nan,nan,nan,nan,nan,nan,nan,0.0724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5708,0.0186,0,10000,0.0001,1.0,8.8858,0.00104479,0.000920783,0.000416839,nan,3.46328e-05,5.02095e-05,-1.55767e-05,0.6,5.33148
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,60000000,nan,nan,nan,nan,nan,nan,nan,0.0632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5426,0.0265,0,10000,0.0001,1.0,9.0648,0.000870357,0.000767052,0.000347245,nan,2.88506e-05,4.18267e-05,-1.2976e-05,0.6,5.43888
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,70000000,nan,nan,nan,nan,nan,nan,nan,0.0544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5185,0.0207,0,10000,0.0001,1.0,9.20025,0.000745835,0.00065731,0.000297565,nan,2.4723e-05,3.58425e-05,-1.11196e-05,0.6,5.52015
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,80000000,nan,nan,nan,nan,nan,nan,nan,0.0449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4962,0.0173,0,10000,0.0001,1.0,9.32997,0.000652484,0.000575039,0.000260321,nan,2.16285e-05,3.13563e-05,-9.7278e-06,0.6,5.59798
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,90000000,nan,nan,nan,nan,nan,nan,nan,0.0258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4235,0.0457,0,10000,0.0001,1.0,9.4425,0.000579901,0.000511071,0.000231362,nan,1.92226e-05,2.78682e-05,-8.64567e-06,0.6,5.6655
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,27,100000000,nan,nan,nan,nan,nan,nan,nan,0.0212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.3999,0.0623,0,10000,0.0001,1.0,9.56376,0.00052185,0.00045991,0.000208202,nan,1.72983e-05,2.50785e-05,-7.78019e-06,0.6,5.73825
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5010,4990,0.1317,0.0279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,10000000,nan,nan,nan,nan,nan,nan,nan,0.3442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6453,0.0039,1093,8907,0.0717,0.8898,3.94814,0.215083,0.214429,0.0896802,nan,0.00996782,0.000313344,0.00965447,0.6,2.36888
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,20000000,nan,nan,nan,nan,nan,nan,nan,0.3654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6897,0.0047,396,9604,0.0296,0.96,4.84979,0.144181,0.143855,0.0586876,nan,0.00843016,0.000168848,0.00826132,0.6,2.90987
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,30000000,nan,nan,nan,nan,nan,nan,nan,0.2859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6769,0.0064,180,9820,0.0141,0.9817,5.67808,0.105414,0.105204,0.0418764,nan,0.00749006,0.000110366,0.0073797,0.6,3.40685
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,40000000,nan,nan,nan,nan,nan,nan,nan,0.2205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6543,0.0215,84,9916,0.0068,0.9915,6.33671,0.0805144,0.0803605,0.0317549,nan,0.00595808,8.26505e-05,0.00587543,0.6,3.80203
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,50000000,nan,nan,nan,nan,nan,nan,nan,0.1499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6111,0.0096,31,9969,0.0029,0.9969,6.86943,0.0639766,0.063855,0.0252205,nan,0.00471503,6.58268e-05,0.0046492,0.6,4.12166
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,60000000,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5315,0.0239,13,9987,0.0014,0.9987,7.2884,0.0526548,0.0525548,0.0207527,nan,0.0038738,5.41751e-05,0.00381962,0.6,4.37304
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,70000000,nan,nan,nan,nan,nan,nan,nan,0.0707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5153,0.0291,7,9993,0.0008,0.9993,7.64811,0.0446603,0.0445754,0.0176018,nan,0.00328564,4.59558e-05,0.00323969,0.6,4.58886
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,80000000,nan,nan,nan,nan,nan,nan,nan,0.052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4818,0.0111,4,9996,0.0005,0.9996,7.94645,0.0387654,0.0386918,0.0152785,nan,0.00285196,3.9892e-05,0.00281207,0.6,4.76787
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,90000000,nan,nan,nan,nan,nan,nan,nan,0.0293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4265,0.046,2,9998,0.0003,0.9998,8.20984,0.0342395,0.0341744,0.0134947,nan,0.00251899,3.52356e-05,0.00248375,0.6,4.9259
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,27,100000000,nan,nan,nan,nan,nan,nan,nan,0.0263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.432,0.0434,0,10000,0.0001,1.0,8.44053,0.0306565,0.0305983,0.0120825,nan,0.00225539,3.15495e-05,0.00222384,0.6,5.06432
